Type,SKU,Name,Brand,Published,Is featured?,Visibility in catalog,Description,In stock?,Allow customer reviews?,Categories,Tags,images,Parent,Position,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Regular Price,Sale Price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global,Attribute 25 name,Attribute 25 value(s),Attribute 25 visible,Attribute 25 global,Attribute 26 name,Attribute 26 value(s),Attribute 26 visible,Attribute 26 global,Attribute 27 name,Attribute 27 value(s),Attribute 27 visible,Attribute 27 global,Attribute 28 name,Attribute 28 value(s),Attribute 28 visible,Attribute 28 global,Attribute 29 name,Attribute 29 value(s),Attribute 29 visible,Attribute 29 global,Attribute 30 name,Attribute 30 value(s),Attribute 30 visible,Attribute 30 global,Attribute 31 name,Attribute 31 value(s),Attribute 31 visible,Attribute 31 global,Attribute 32 name,Attribute 32 value(s),Attribute 32 visible,Attribute 32 global,Attribute 33 name,Attribute 33 value(s),Attribute 33 visible,Attribute 33 global
variable,matis-0007,Krevet Asterix,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Krevet Asterix odlikuje elegantan dizajn i odličan kvalitet primenjenih materijala i izrade. Proizvod savremenog dizajna omogućava korisnicima da formiraju ambijent, koji je u skladu sa namenom prostora, željenim izrazom i savremenim trendovima. Osnovne karakteristike kreveta su kvalitet, funkcionalna kutija za posteljinu velike zapremine, mogućnost obaranja uzglavlja u položaj naslona za glavu i podizna latofleks podnica sa čeličnim ramom. Krevet se prodaja nezavisno od dušeka.</p></div>",1,1,Kreveti i ležajevi>Francuski ležajevi,"Kreveti i ležajevi,Francuski ležajevi","https://matis.rs/wp-content/uploads/2022/11/Krevet-Asteriks-Bez.jpg,https://matis.rs/wp-content/uploads/2022/11/Krevet-Asterix-Bez.jpg,https://matis.rs/wp-content/uploads/2022/11/Krevet-Asterix-Bez-Rasklopljen.jpg,https://matis.rs/wp-content/uploads/2022/11/Krevet-Asterix-Sivo-Rasklopljen.jpg,https://matis.rs/wp-content/uploads/2022/11/Krevet-Asteriks-Sivo.jpg,https://matis.rs/wp-content/uploads/2022/11/asterix-bez-1.jpg,https://matis.rs/wp-content/uploads/2022/11/asterix-bez-2.jpg,https://matis.rs/wp-content/uploads/2022/11/asterix-bez-3.jpg,https://matis.rs/wp-content/uploads/2022/11/asterix-sivi-1.jpg,https://matis.rs/wp-content/uploads/2022/11/asterix-sivi-2.jpg,https://matis.rs/wp-content/uploads/2022/11/asterix-sivi-3.jpg,https://matis.rs/wp-content/uploads/2022/11/Krevet-Asteriks.jpg",,,https://matis.rs/product/krevet-asterix/,Choose Option,beige|grey,1,1,,,Širina (cm):,"200, 220",1,1,Dužina (cm):,223,1,1,Visina (cm):,137,1,1,Dimenzija (cm):,"160×200, 180×200",1,1,Materijal konstrukcije:,"Puno drvo, šper i iverica",1,1,Kutija za posteljinu:,DA,1,1,Dezen:,"Bež, Sivo",1,1,Vrsta artikla:,Krevet,1,1,Proizvođač:,Matis Mebl,1,1,Nogari:,Metal,1,1,Štof karta:,DA,1,1,Broj koleta:,3,1,1,Težina (kg):,160: 108kg; 180: 114kg,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-0007-beige,Krevet Asterix-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2022/11/Krevet-Asteriks-Bez.jpg,matis-0007,0,,Choose Option,beige,1,1,63800,54230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-0007-grey,Krevet Asterix-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2022/11/Krevet-Asteriks-Bez.jpg,matis-0007,1,,Choose Option,grey,1,1,63800,54230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,585619,NUMERO Komoda 2F Niša,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Numero Komoda 2F Niša je neizostavan deo svake dečije sobe i dodatno će ulepšati njen izgled. Praktične fioke omogućavaju da sve važne sitnice budu nadohvat ruke. Svojim dizajnom i prijatnim bojama lako se mogu prilagoditi i ostalim prostorijama vašeg doma.</p></div>",1,1,Dečije sobe>Dečija soba Numero,"Dečije sobe,Dečija soba Numero","https://matis.rs/wp-content/uploads/2023/09/Fiokar-2.jpg,https://matis.rs/wp-content/uploads/2023/09/Fiokar.jpg,https://matis.rs/wp-content/uploads/2023/09/Fiokar-1.jpg,https://matis.rs/wp-content/uploads/2019/11/tehnicki-crtez-numero-komoda-2f-nisa.jpg",,,https://matis.rs/product/numero-komoda-2f-nisa-2/,Choose Option,stone-gray|pink|blue,1,1,,,Širina (cm):,40,1,1,Dubina (cm):,42,1,1,Visina (cm):,60,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,ABS 1 mm,1,1,Usporivači:,NE,1,1,Ručice:,Plastika,1,1,Dezen:,"Kameno sivo, Pink, Plavo",1,1,Vrsta artikla:,Komoda,1,1,Proizvođač:,Matis,1,1,Broj koleta:,3,1,1,Dimenzije koleta (ŠxDxV):,"1/3: 50×40,5×12 cm, 2/3: 44,5×42,5×5,5 cm, 3/3: 16x16x13 cm",1,1,Težina koleta (kg):,"1/3: 14,5 kg, 2/3: 6 kg, 3/3: 0,72 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,585619-stone-gray,NUMERO Komoda 2F Niša-stone-gray,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Fiokar-2.jpg,585619,0,,Choose Option,stone-gray,1,1,6920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,585619-pink,NUMERO Komoda 2F Niša-pink,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Fiokar-1.jpg,585619,1,,Choose Option,pink,1,1,6920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,585619-blue,NUMERO Komoda 2F Niša-blue,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Fiokar.jpg,585619,2,,Choose Option,blue,1,1,6920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,584819,NUMERO Komoda 3F Niša,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Komoda 3F je veliki i prostran element dečije sobe Numero. Komoda se sastoji od 3 prostrane fioke, izrađena je od oplemenjenog univera debljine 18mm. Duboke fioke se mogu koristiti višenamenski, a sama komoda se može upotrebiti kao mesto za mnogobrojne drage sitnice.</p></div>",1,1,Dečije sobe>Dečija soba Numero,"Dečije sobe,Dečija soba Numero","https://matis.rs/wp-content/uploads/2023/09/4F-2.jpg,https://matis.rs/wp-content/uploads/2023/09/4F.jpg,https://matis.rs/wp-content/uploads/2023/09/4F-1.jpg,https://matis.rs/wp-content/uploads/2019/11/tehnicki-crtez-numero-komoda-3f-nisa.jpg",,,https://matis.rs/product/numero-komoda-3f-nisa-2/,Choose Option,stone-gray|pink|blue,1,1,,,Širina (cm):,80,1,1,Dubina (cm):,42,1,1,Visina (cm):,75,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,ABS 1 mm,1,1,Usporivači:,NE,1,1,Ručice:,Plastika,1,1,Dezen:,"Kameno sivo, Pink, Plavo",1,1,Vrsta artikla:,Komoda,1,1,Proizvođač:,Matis,1,1,Broj koleta:,3,1,1,Dimenzije koleta (ŠxDxV):,"1/3: 80x51x14,5 cm, 2/3: 80,5×52,5×5,5 cm, 3/3: 16x16x13 cm",1,1,Težina koleta (kg):,"1/3: 34,5 kg, 2/3: 12,5 kg, 3/3: 0,6 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,584853-stone-gray,NUMERO Komoda 3F Niša-stone-gray,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/4F-2.jpg,584819,0,,Choose Option,stone-gray,1,1,16990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,584853-pink,NUMERO Komoda 3F Niša-pink,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/4F-1.jpg,584819,1,,Choose Option,pink,1,1,16990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,584853-blue,NUMERO Komoda 3F Niša-blue,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/4F.jpg,584819,2,,Choose Option,blue,1,1,16990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,CAZ020,Klub sto Pensea 70,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Klub sto Pensea 70 je kompaktan i šarmantan komad nameštaja koji će dodati dašak boje i stila vašem enterijeru. Ovaj mali sto je praktičan i estetski privlačan, idealan za različite svrhe u vašem domu. Sa dimenzijama (70x70x36 cm), Pensea 70 nudi kompaktnu površinu koja je savršena za postavljanje čaša, knjiga ili dekorativnih predmeta. Konstrukcija stola je izrađena od izdržljivog polipropilena, što ga čini lakim za održavanje i pogodnim za upotrebu u različitim prostorima. Klub sto Pensea 70 dolazi u nekoliko svetlih boja, uključujući žutu, belu, pink, sivu i zelenu. Ova raznolikost boja omogućava vam da izaberete onu koja najbolje odgovara vašem enterijeru ili da dodate živahne akcente prostoru. Ovaj klub sto je multifunkcionalan i može se koristiti kao stočić za kafu u dnevnom boravku, noćni stočić u spavaćoj sobi ili kao dodatni sto u bilo kojem prostoru koji zahteva praktičnost i stil. Pensea 70 je savršen dodatak za one koji traže jednostavno i funkcionalno rešenje za dekoraciju svog doma.</p></div>",1,1,Klub stolovi>Klub stolovi od medijapana,"Klub stolovi,Klub stolovi od medijapana","https://matis.rs/wp-content/uploads/2023/09/Pensea-70-Zeleno.jpg,https://matis.rs/wp-content/uploads/2023/09/Pensea-70-Sivo.jpg,https://matis.rs/wp-content/uploads/2023/09/Pensea-70-Zuto.jpg,https://matis.rs/wp-content/uploads/2023/09/Pensea-70-Crveno.jpg,https://matis.rs/wp-content/uploads/2023/09/Pensea-70-Belo.jpg",,,https://matis.rs/product/klub-sto-pensea-70/,Choose Option,zuto|white|pink|grey|green,1,1,,,Težina,9 kg,1,1,Širina (cm):,70,1,1,Dubina (cm):,70,1,1,Visina (cm):,36,1,1,Materijal konstrukcije:,Polipropilen,1,1,Vrsta artikla:,Pomoćni sto,1,1,Dezen:,"Žuto, Belo, Pink, Sivo, Zeleno",1,1,Proizvođač:,Cazedis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,CAZ020-zuto,Klub sto Pensea 70-zuto,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Pensea-70-Zuto.jpg,CAZ020,0,,Choose Option,zuto,1,1,8400,6720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,CAZ020-white,Klub sto Pensea 70-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Pensea-70-Belo.jpg,CAZ020,1,,Choose Option,white,1,1,8400,6720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,CAZ020-pink,Klub sto Pensea 70-pink,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Pensea-70-Crveno.jpg,CAZ020,2,,Choose Option,pink,1,1,8400,6720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,CAZ020-grey,Klub sto Pensea 70-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Pensea-70-Sivo.jpg,CAZ020,3,,Choose Option,grey,1,1,8400,6720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,CAZ020-green,Klub sto Pensea 70-green,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Pensea-70-Zeleno.jpg,CAZ020,4,,Choose Option,green,1,1,8400,6720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,CAZ015,Klub sto Pensea 50,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Klub sto Pensea 50 je kompaktan i šarmantan komad nameštaja koji će dodati dašak boje i stila vašem enterijeru. Ovaj mali sto je praktičan i estetski privlačan, idealan za različite svrhe u vašem domu. Sa dimenzijama (50x50x45 cm), Pensea 50 nudi kompaktnu površinu koja je savršena za postavljanje čaša, knjiga ili dekorativnih predmeta. Konstrukcija stola je izrađena od izdržljivog polipropilena, što ga čini lakim za održavanje i pogodnim za upotrebu u različitim prostorima. Klub sto Pensea 50 dolazi u nekoliko svetlih boja, uključujući žutu, belu, pink, sivu i zelenu. Ova raznolikost boja omogućava vam da izaberete onu koja najbolje odgovara vašem enterijeru ili da dodate živahne akcente prostoru. Ovaj klub sto je multifunkcionalan i može se koristiti kao stočić za kafu u dnevnom boravku, noćni stočić u spavaćoj sobi ili kao dodatni sto u bilo kojem prostoru koji zahteva praktičnost i stil. Pensea 50 je savršen dodatak za one koji traže jednostavno i funkcionalno rešenje za dekoraciju svog doma.</p></div>",1,1,Klub stolovi>Klub stolovi od medijapana,"Klub stolovi,Klub stolovi od medijapana","https://matis.rs/wp-content/uploads/2023/09/Pensea-50-Zeleno.jpg,https://matis.rs/wp-content/uploads/2023/09/Pensea-50-Zuto.jpg,https://matis.rs/wp-content/uploads/2023/09/Pensea-50-Sivo.jpg,https://matis.rs/wp-content/uploads/2023/09/Pensea-50-Crveno.jpg,https://matis.rs/wp-content/uploads/2023/09/Pensea-50-Belo.jpg",,,https://matis.rs/product/klub-sto-pensea-50/,Choose Option,zuto|white|pink|grey|green,1,1,,,Težina,7 kg,1,1,Širina (cm):,50,1,1,Dubina (cm):,50,1,1,Visina (cm):,45,1,1,Materijal konstrukcije:,Polipropilen,1,1,Vrsta artikla:,Pomoćni sto,1,1,Dezen:,"Žuto, Belo, Pink, Sivo, Zeleno",1,1,Proizvođač:,Cazedis,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,CAZ015-zuto,Klub sto Pensea 50-zuto,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Pensea-50-Zuto.jpg,CAZ015,0,,Choose Option,zuto,1,1,6700,5360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,CAZ015-white,Klub sto Pensea 50-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Pensea-50-Belo.jpg,CAZ015,1,,Choose Option,white,1,1,6700,5360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,CAZ015-pink,Klub sto Pensea 50-pink,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Pensea-50-Crveno.jpg,CAZ015,2,,Choose Option,pink,1,1,6700,5360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,CAZ015-grey,Klub sto Pensea 50-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Pensea-50-Sivo.jpg,CAZ015,3,,Choose Option,grey,1,1,6700,5360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,CAZ015-green,Klub sto Pensea 50-green,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/09/Pensea-50-Zeleno.jpg,CAZ015,4,,Choose Option,green,1,1,6700,5360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,matis-0008,Ugaona garnitura Astra,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Ugaona garnitura Astra je moderog dizajna, živih boja, uneće eleganciju u Vaš dom ili poslovni prostor. Izrađena je od kvalitetnog bukovog drveta i oplemenjene iverice. Postoji mogućnost izrade po štof karti.</p></div>",1,1,Garniture i kožne garniture>Ugaone garniture,"Garniture i kožne garniture,Ugaone garniture","https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-Leva.jpg,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-2.jpg,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-5.jpg,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-4.jpg,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-3.jpg,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-Desna.jpg,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-Zelena-Leva.jpg,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-Zelena-Desna.jpg,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-Bez-Desna.jpg,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-Bez-Leva.jpg",,,https://matis.rs/product/ugaona-garnitura-astra/,Choose Option,beige|grey|green,1,1,,,Širina (cm):,275,1,1,Dubina (cm):,190,1,1,Visina (cm):,68,1,1,Visina sedišta (cm):,43,1,1,Materijal sedišta:,Štof,1,1,Materijal naslona:,Štof,1,1,Materijal konstrukcije:,"iverica, Bukva",1,1,Materijal ispune:,"HR pena, Latoflex",1,1,Funkcija za spavanje:,DA,1,1,Površina za spavanje:,190×145,1,1,Kutija za posteljinu:,NE,1,1,Nogari:,Metal,1,1,Orijentacija:,"Desna, Leva",1,1,Dezen:,"Bež, Sivo, Zeleno",1,1,Štof karta:,DA,1,1,Vrsta artikla:,Ugaona garnitura,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-0008-beige,Ugaona garnitura Astra-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-Leva.jpg,matis-00019,0,,Choose Option,beige,1,1,87990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-0008-grey,Ugaona garnitura Astra-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-Leva.jpg,matis-00019,1,,Choose Option,grey,1,1,87990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,matis-0008-green,Ugaona garnitura Astra-green,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2023/06/Ugaona-garnitura-Astra-Leva.jpg,matis-00019,2,,Choose Option,green,1,1,87990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,matis-0009,Ugaona garnitura Rimini New,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Ugaona garnitura Rimini New je garnitura modernog dizajna sa podešavajućim rukonaslonima i naslonima za glavu. Iskočni mehanizam lako pretvara garnituru u udoban prostor za spavanje. Garnitura takođe poseduje prostor za odlaganje posteljine.</p></div>",1,1,Garniture i kožne garniture>Ugaone garniture,"Garniture i kožne garniture,Ugaone garniture","https://matis.rs/wp-content/uploads/2023/05/Ugaona-garnitura-Siva-leva.jpg,https://matis.rs/wp-content/uploads/2023/05/Ugaona-garnitura-Siva-Desna.jpg,https://matis.rs/wp-content/uploads/2023/05/Ugaona-garnitura-Zelan-Desna.jpg,https://matis.rs/wp-content/uploads/2023/05/Ugaona-garnitura-Zelan-leva.jpg,https://matis.rs/wp-content/uploads/2023/05/Ugaona-garnitura-zelena.jpg,https://matis.rs/wp-content/uploads/2023/05/Ugaona-garnitura-Siva.jpg,https://matis.rs/wp-content/uploads/2023/05/Ugaona-garnitura-Zelan-2.jpg",,,https://matis.rs/product/ugaona-garnitura-rimini-new/,Choose Option,grey|green,1,1,,,Širina (cm):,250,1,1,Dubina (cm):,220,1,1,Visina (cm):,85,1,1,Visina sedišta (cm):,44,1,1,Dubina sedišta (cm):,65,1,1,Materijal sedišta:,Štof,1,1,Materijal naslona:,Štof,1,1,Materijal konstrukcije:,"Bukva, topola, lesonit",1,1,Materijal ispune:,PU pena,1,1,Funkcija za spavanje:,DA,1,1,Površina za spavanje:,178×122,1,1,Mehanizam rasklapanja:,Iskočni Lift mehanizam,1,1,Kutija za posteljinu:,DA,1,1,Nogari:,Metal,1,1,Orijentacija:,"Desna, Leva",1,1,Dezen:,"Sivo, Zeleno",1,1,Štof karta:,DA,1,1,Vrsta artikla:,Ugaona garnitura,1,1,Proizvođač:,Matis Group,1,1,Broj koleta:,2,1,1,Težina (kg):,165,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
