Type,SKU,Name,Brand,Published,Is featured?,Visibility in catalog,Description,In stock?,Allow customer reviews?,Categories,Tags,images,Parent,Position,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Regular Price,Sale Price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global,Attribute 25 name,Attribute 25 value(s),Attribute 25 visible,Attribute 25 global,Attribute 26 name,Attribute 26 value(s),Attribute 26 visible,Attribute 26 global,Attribute 27 name,Attribute 27 value(s),Attribute 27 visible,Attribute 27 global,Attribute 28 name,Attribute 28 value(s),Attribute 28 visible,Attribute 28 global,Attribute 29 name,Attribute 29 value(s),Attribute 29 visible,Attribute 29 global,Attribute 30 name,Attribute 30 value(s),Attribute 30 visible,Attribute 30 global,Attribute 31 name,Attribute 31 value(s),Attribute 31 visible,Attribute 31 global,Attribute 32 name,Attribute 32 value(s),Attribute 32 visible,Attribute 32 global,Attribute 33 name,Attribute 33 value(s),Attribute 33 visible,Attribute 33 global
variable,NAT 497,Dvosed Z240,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Ekskluzivna kožna TDF garnitura proizvedena u EU. Presvučena je najfinijom kožom i ispunjena najkvalitetnijim materijalima. Elegancija i stil u jednom.</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorije: <a href=""https://matis.rs/product-category/garniture-i-kozne-garniture/kozne-garniture/"" rel=""tag"">Kožne garniture</a>, <a href=""https://matis.rs/product-category/softaly/"" rel=""tag"">Softaly</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/dvosed/"" rel=""tag"">dvosed</a>, <a href=""https://matis.rs/product-tag/dvosed-z240/"" rel=""tag"">dvosed z240</a>, <a href=""https://matis.rs/product-tag/dvosedi/"" rel=""tag"">dvosedi</a>, <a href=""https://matis.rs/product-tag/garnitura/"" rel=""tag"">garnitura</a>, <a href=""https://matis.rs/product-tag/garniture/"" rel=""tag"">garniture</a>, <a href=""https://matis.rs/product-tag/koza/"" rel=""tag"">koza</a>, <a href=""https://matis.rs/product-tag/kozna/"" rel=""tag"">kozna</a>, <a href=""https://matis.rs/product-tag/kozna-garnitura/"" rel=""tag"">kozna garnitura</a>, <a href=""https://matis.rs/product-tag/kozne/"" rel=""tag"">kozne</a>, <a href=""https://matis.rs/product-tag/kozne-garniture/"" rel=""tag"">kozne garniture</a>, <a href=""https://matis.rs/product-tag/matis/"" rel=""tag"">matis</a>, <a href=""https://matis.rs/product-tag/matis-group/"" rel=""tag"">matis group</a>, <a href=""https://matis.rs/product-tag/matis-namestaj/"" rel=""tag"">matis namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj/"" rel=""tag"">namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj-matis/"" rel=""tag"">namestaj matis</a>, <a href=""https://matis.rs/product-tag/z240/"" rel=""tag"">z240</a>, <a href=""https://matis.rs/product-tag/z240-dvosed/"" rel=""tag"">z240 dvosed</a></span></div></div>",1,1,Garniture i kožne garniture>Kožne garniture,"Garniture i kožne garniture,Kožne garniture","https://matis.rs/wp-content/uploads/2020/06/dvosed-z240.jpg,https://matis.rs/wp-content/uploads/2024/02/Dvosed-Z240-Braon.jpg",,,https://matis.rs/product/dvosed-z240/,Choose Option,"beige,brown",1,1,,,Širina (cm):,170,1,1,Dubina (cm):,94,1,1,Visina (cm):,95,1,1,Visina sedišta (cm):,47,1,1,Materijal konstrukcije:,Puno drvo,1,1,Materijal sedišta:,Koža,1,1,Materijal naslona:,Koža,1,1,Dezen:,"Bež, Braon",1,1,Funkcija za spavanje:,NE,1,1,Kutija za posteljinu:,NE,1,1,Vrsta artikla:,Dvosed,1,1,Proizvođač:,Natuzzi,1,1,Zemlja porekla:,Italija,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,NAT 494,Dvosed Z240-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/06/dvosed-z240.jpg,NAT 497,0,,Choose Option,beige,1,1,"81.790,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,NAT 497,Dvosed Z240-brown,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2024/02/Dvosed-Z240-Braon.jpg,NAT 497,1,,Choose Option,brown,1,1,"81.790,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,NAT 496,Trosed Z240,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Ekskluzivna kožna TDF garnitura proizvedena u EU. Presvučena je najfinijom kožom i ispunjena najkvalitetnijim materijalima. Elegancija i stil u jednom.</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorije: <a href=""https://matis.rs/product-category/softaly/"" rel=""tag"">Softaly</a>, <a href=""https://matis.rs/product-category/garniture-i-kozne-garniture/kozne-garniture/"" rel=""tag"">Kožne garniture</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/garnitura/"" rel=""tag"">garnitura</a>, <a href=""https://matis.rs/product-tag/garniture/"" rel=""tag"">garniture</a>, <a href=""https://matis.rs/product-tag/koza/"" rel=""tag"">koza</a>, <a href=""https://matis.rs/product-tag/kozna/"" rel=""tag"">kozna</a>, <a href=""https://matis.rs/product-tag/kozna-garnitura/"" rel=""tag"">kozna garnitura</a>, <a href=""https://matis.rs/product-tag/kozne/"" rel=""tag"">kozne</a>, <a href=""https://matis.rs/product-tag/kozne-garniture/"" rel=""tag"">kozne garniture</a>, <a href=""https://matis.rs/product-tag/matis/"" rel=""tag"">matis</a>, <a href=""https://matis.rs/product-tag/matis-group/"" rel=""tag"">matis group</a>, <a href=""https://matis.rs/product-tag/matis-namestaj/"" rel=""tag"">matis namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj/"" rel=""tag"">namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj-matis/"" rel=""tag"">namestaj matis</a>, <a href=""https://matis.rs/product-tag/tdf/"" rel=""tag"">tdf</a>, <a href=""https://matis.rs/product-tag/tdf-garnitura/"" rel=""tag"">tdf garnitura</a>, <a href=""https://matis.rs/product-tag/tdf-garniture/"" rel=""tag"">tdf garniture</a>, <a href=""https://matis.rs/product-tag/trosed/"" rel=""tag"">trosed</a>, <a href=""https://matis.rs/product-tag/trosed-z240/"" rel=""tag"">trosed z240</a>, <a href=""https://matis.rs/product-tag/trosedi/"" rel=""tag"">trosedi</a>, <a href=""https://matis.rs/product-tag/z240/"" rel=""tag"">z240</a>, <a href=""https://matis.rs/product-tag/z240-trosed/"" rel=""tag"">z240 trosed</a></span></div></div>",1,1,Garniture i kožne garniture>Kožne garniture,"Garniture i kožne garniture,Kožne garniture","https://matis.rs/wp-content/uploads/2020/06/trosed-z240.jpg,https://matis.rs/wp-content/uploads/2024/02/Trosed-Z240-Braon.jpg",,,https://matis.rs/product/trosed-z240/,Choose Option,"beige,brown",1,1,,,Širina (cm):,230,1,1,Dubina (cm):,94,1,1,Visina (cm):,95,1,1,Visina sedišta (cm):,47,1,1,Materijal konstrukcije:,Puno drvo,1,1,Materijal sedišta:,Koža,1,1,Materijal naslona:,Koža,1,1,Dezen:,"Bež, Braon",1,1,Funkcija za spavanje:,NE,1,1,Kutija za posteljinu:,NE,1,1,Vrsta artikla:,Trosed,1,1,Proizvođač:,Natuzzi,1,1,Zemlja porekla:,Italija,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,NAT 493,Trosed Z240-beige,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/06/trosed-z240.jpg,NAT 496,0,,Choose Option,beige,1,1,"104.290,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,NAT 496,Trosed Z240-brown,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2024/02/Trosed-Z240-Braon.jpg,NAT 496,1,,Choose Option,brown,1,1,"104.290,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,OL040/1,Trpezarijska stolica TAMARA,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Trpezarijska stolica TAMARA ima značajnu ulogu u uređenju kuhinje, jer osim udobnog sedenja, treba biti i ukras prostora. Ova stolica je presvučena štofom visokog kvaliteta.</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorija: <a href=""https://matis.rs/product-category/trpezarije/trpezarijske-stolice/"" rel=""tag"">Trpezarijske stolice</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/akcija-trpezarijske-stolice/"" rel=""tag"">Akcija trpezarijske stolice</a>, <a href=""https://matis.rs/product-tag/kuhinjska-stolica/"" rel=""tag"">kuhinjska stolica</a>, <a href=""https://matis.rs/product-tag/kuhinjske-stolice/"" rel=""tag"">kuhinjske stolice</a>, <a href=""https://matis.rs/product-tag/matis/"" rel=""tag"">matis</a>, <a href=""https://matis.rs/product-tag/matis-group/"" rel=""tag"">matis group</a>, <a href=""https://matis.rs/product-tag/matis-namestaj/"" rel=""tag"">matis namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj/"" rel=""tag"">namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj-matis/"" rel=""tag"">namestaj matis</a>, <a href=""https://matis.rs/product-tag/stolica/"" rel=""tag"">stolica</a>, <a href=""https://matis.rs/product-tag/stolica-tamara/"" rel=""tag"">stolica tamara</a>, <a href=""https://matis.rs/product-tag/stolica-za-rucavanje/"" rel=""tag"">stolica za rucavanje</a>, <a href=""https://matis.rs/product-tag/stolice/"" rel=""tag"">stolice</a>, <a href=""https://matis.rs/product-tag/stolice-za-rucavanje/"" rel=""tag"">stolice za rucavanje</a>, <a href=""https://matis.rs/product-tag/tamara/"" rel=""tag"">tamara</a>, <a href=""https://matis.rs/product-tag/tamara-stolica/"" rel=""tag"">tamara stolica</a>, <a href=""https://matis.rs/product-tag/tamara-trpezarijska-stolica/"" rel=""tag"">tamara trpezarijska stolica</a>, <a href=""https://matis.rs/product-tag/trpezarija/"" rel=""tag"">trpezarija</a>, <a href=""https://matis.rs/product-tag/trpezarije/"" rel=""tag"">trpezarije</a>, <a href=""https://matis.rs/product-tag/trpezarije-akcija/"" rel=""tag"">Trpezarije akcija</a>, <a href=""https://matis.rs/product-tag/trpezarijska-stolica/"" rel=""tag"">trpezarijska stolica</a>, <a href=""https://matis.rs/product-tag/trpezarijska-stolica-tamara/"" rel=""tag"">trpezarijska stolica tamara</a>, <a href=""https://matis.rs/product-tag/trpezarijske-stolice/"" rel=""tag"">trpezarijske stolice</a></span></div></div>",1,1,Trpezarije>Trpezarijske stolice,"Trpezarije,Trpezarijske stolice",https://matis.rs/wp-content/uploads/2020/05/trpezarijska-stolica-tamara-tirkiz-100x100.jpg,,,https://matis.rs/product/trpezarijska-stolica-tamara/,Choose Option,tirkiz,1,1,,,Širina (cm):,58.5,1,1,Dubina (cm):,46,1,1,Visina (cm):,83,1,1,Visina sedišta (cm):,45,1,1,Visina naslona (cm):,48,1,1,Materijal konstrukcije:,Metal,1,1,Materijal sedišta:,Štof,1,1,Materijal naslona:,Štof,1,1,Dezen:,Tirkiz,1,1,Nosivost:,Do 120 kg,1,1,Težina (kg):,"6,5",1,1,Vrsta artikla:,Trpezarijska stolica,1,1,Broj proizvoda u paketu:,4,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,OL040/1,Trpezarijska stolica TAMARA-tirkiz,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/trpezarijska-stolica-tamara-tirkiz.jpg,OL040/1,0,,Choose Option,tirkiz,1,1,"10.600,00 RSD ","8.480,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,MP A075/11,Baštenski sto MOKA,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Baštenski sto MOKA je atraktivan i vrlo kvalitetan baštenski nameštaj. Ram baštenskog stola MOKA je napravljen od čvrstog izdržljivog metala koji vam garantuje dugotrajnost. Baštenski sto MOKA čini da vaša bašta bude prijatan kutak u kome ćete provoditi vreme sa porodicom i prijateljima i sa njima dočekivati tople letnje večeri.</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorija: <a href=""https://matis.rs/product-category/bastenski-namestaj/bastenski-stolovi/"" rel=""tag"">Baštenski stolovi</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/bastenske/"" rel=""tag"">bastenske</a>, <a href=""https://matis.rs/product-tag/bastenski/"" rel=""tag"">bastenski</a>, <a href=""https://matis.rs/product-tag/bastenski-namestaj/"" rel=""tag"">bastenski namestaj</a>, <a href=""https://matis.rs/product-tag/bastenski-sto/"" rel=""tag"">bastenski sto</a>, <a href=""https://matis.rs/product-tag/bastenski-sto-moka/"" rel=""tag"">bastenski sto moka</a>, <a href=""https://matis.rs/product-tag/bastenski-stolovi/"" rel=""tag"">bastenski stolovi</a>, <a href=""https://matis.rs/product-tag/matis/"" rel=""tag"">matis</a>, <a href=""https://matis.rs/product-tag/matis-group/"" rel=""tag"">matis group</a>, <a href=""https://matis.rs/product-tag/matis-namestaj/"" rel=""tag"">matis namestaj</a>, <a href=""https://matis.rs/product-tag/moka/"" rel=""tag"">moka</a>, <a href=""https://matis.rs/product-tag/moka-bastenski-sto/"" rel=""tag"">moka bastenski sto</a>, <a href=""https://matis.rs/product-tag/moka-sto/"" rel=""tag"">moka sto</a>, <a href=""https://matis.rs/product-tag/namestaj/"" rel=""tag"">namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj-matis/"" rel=""tag"">namestaj matis</a>, <a href=""https://matis.rs/product-tag/namestaj-za-vrtove/"" rel=""tag"">namestaj za vrtove</a>, <a href=""https://matis.rs/product-tag/sto/"" rel=""tag"">sto</a>, <a href=""https://matis.rs/product-tag/sto-moka/"" rel=""tag"">sto moka</a>, <a href=""https://matis.rs/product-tag/stolovi/"" rel=""tag"">stolovi</a></span></div></div>",1,1,Baštenski nameštaj>Baštenski stolovi,"Baštenski nameštaj,Baštenski stolovi","https://matis.rs/wp-content/uploads/2020/05/bastenski-sto-moka-crno.jpg,https://matis.rs/wp-content/uploads/2020/05/bastenski-sto-moka.jpg",,,https://matis.rs/product/bastenski-sto-moka/,Choose Option,"white,black",1,1,,,Širina (cm):,70,1,1,Dubina (cm):,70,1,1,Visina (cm):,71,1,1,Funkcija razvlačenja:,NE,1,1,Materijal konstrukcije:,Metal,1,1,Materijal ploče:,Metal,1,1,Dezen:,"Belo, Crno",1,1,Vrsta artikla:,Baštenski sto,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,MP A075,Baštenski sto MOKA-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/bastenski-sto-moka.jpg,MP A075/11,0,,Choose Option,white,1,1,"8.690,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,MP A075/11,Baštenski sto MOKA-black,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/bastenski-sto-moka-crno.jpg,MP A075/11,1,,Choose Option,black,1,1,"8.690,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,MP A074/1,Baštenska stolica MOKA,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Baštenski stolica MOKA je atraktivan i vrlo kvalitetan baštenski nameštaj. Ram baštenske stolice MOKA je napravljen od čvrstog izdržljivog metala koji vam garantuje dugotrajnost i to je stolica koja se lako čisti i održava. Baštenska stolica MOKA čini da vaša bašta bude prijatan kutak u kome ćete provoditi vreme sa porodicom i prijateljima i sa njima dočekivati tople letnje večeri ili jednostavno samo uživati. *CENA STOLICE ZA JEDAN KOMAD*</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorija: <a href=""https://matis.rs/product-category/bastenski-namestaj/bastenske-stolice/"" rel=""tag"">Baštenske stolice</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/bastenska-stolica/"" rel=""tag"">bastenska stolica</a>, <a href=""https://matis.rs/product-tag/bastenska-stolica-moka/"" rel=""tag"">bastenska stolica moka</a>, <a href=""https://matis.rs/product-tag/bastenske/"" rel=""tag"">bastenske</a>, <a href=""https://matis.rs/product-tag/bastenske-stolice/"" rel=""tag"">bastenske stolice</a>, <a href=""https://matis.rs/product-tag/bastenski/"" rel=""tag"">bastenski</a>, <a href=""https://matis.rs/product-tag/bastenski-namestaj/"" rel=""tag"">bastenski namestaj</a>, <a href=""https://matis.rs/product-tag/matis/"" rel=""tag"">matis</a>, <a href=""https://matis.rs/product-tag/matis-group/"" rel=""tag"">matis group</a>, <a href=""https://matis.rs/product-tag/matis-namestaj/"" rel=""tag"">matis namestaj</a>, <a href=""https://matis.rs/product-tag/moka/"" rel=""tag"">moka</a>, <a href=""https://matis.rs/product-tag/moka-bastenska-stolica/"" rel=""tag"">moka bastenska stolica</a>, <a href=""https://matis.rs/product-tag/moka-stolica/"" rel=""tag"">moka stolica</a>, <a href=""https://matis.rs/product-tag/namestaj/"" rel=""tag"">namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj-matis/"" rel=""tag"">namestaj matis</a>, <a href=""https://matis.rs/product-tag/namestaj-za-vrtove/"" rel=""tag"">namestaj za vrtove</a>, <a href=""https://matis.rs/product-tag/stolica/"" rel=""tag"">stolica</a>, <a href=""https://matis.rs/product-tag/stolica-garden/"" rel=""tag"">stolica garden</a>, <a href=""https://matis.rs/product-tag/stolica-moka/"" rel=""tag"">stolica moka</a>, <a href=""https://matis.rs/product-tag/stolice/"" rel=""tag"">stolice</a></span></div></div>",1,1,Baštenski nameštaj>Baštenske stolice,"Baštenski nameštaj,Baštenske stolice","https://matis.rs/wp-content/uploads/2020/05/bastenska-stolica-moka.jpg,https://matis.rs/wp-content/uploads/2020/05/bastenska-stolica-moka-crno.jpg",,,https://matis.rs/product/bastenska-stolica-moka/,Choose Option,"white,black",1,1,,,Širina (cm):,52,1,1,Dubina (cm):,51,1,1,Visina (cm):,89,1,1,Visina sedišta (cm):,41,1,1,Visina naslona (cm):,48,1,1,Visina rukonaslona (cm):,46,1,1,Materijal konstrukcije:,Metal,1,1,Materijal sedišta:,Metal,1,1,Materijal naslona:,Metal,1,1,Dezen:,"Belo, Crno",1,1,Nosivost:,Do 120 kg,1,1,Težina (kg):,"6,5",1,1,Vrsta artikla:,Baštenska stolica,1,1,Broj proizvoda u paketu:,1,1,1,Proizvođač:,Matis Group,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,MP A074,Baštenska stolica MOKA-white,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/bastenska-stolica-moka.jpg,MP A074/1,0,,Choose Option,white,1,1,"6.490,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,MP A074/1,Baštenska stolica MOKA-black,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/bastenska-stolica-moka-crno.jpg,MP A074/1,1,,Choose Option,black,1,1,"6.490,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
